"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading""> 404 virhe</h1> <p>Sivua ei löydy.</p>",module,Magento_Backend
"Default Theme",Oletusteema,module,Magento_Backend
"If no value is specified, the system default is used. The system default may be modified by third-party extensions.","Jos arvoa ei määritetä, käytetään järjestelmän oletusta. Kolmansien osapuolten laajennukset saattavat muokata Järjestelmän oletusarvoja.",module,Magento_Backend
"Applied Theme","Käytössä oleva teema",module,Magento_Backend
"Design Rule","Design sääntö",module,Magento_Backend
"User Agent Rules","Käyttäjäagentin säännöt",module,Magento_Backend
Pagination,Sivutus,module,Magento_Backend
"How many links to display at once.","Kuinka monta linkkiä esitetään yhdellä kertaa.",module,Magento_Backend
"Pagination Frame","Sivutuksen runko",module,Magento_Backend
"If current frame position does not cover utmost pages, it renders the link to current position plus/minus this value.","Jos nykyisen kehys ei kata äärimmäisiä sivuja, se siirtää nykyisen sijainnin linkkiä plus- tai miinus-suuntaan tämä arvon verran.",module,Magento_Backend
"Pagination Frame Skip","Sivutuksen runko ohitus",module,Magento_Backend
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.","Vaihtoehtoinen teksti sivutus-valikossa olevalle linkille edellisiin sivuihin. Jos tämä on tyhjä, oletusarvoisesti käytetään nuolen kuvaa.",module,Magento_Backend
"Anchor Text for Previous","Ankkuroi teksti edelliseen",module,Magento_Backend
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.","Vaihtoehtoinen teksti sivutus-valikossa olevalle linkille tuleviin sivuihin. Jos tämä on tyhjä, oletusarvoisesti käytetään nuolen kuvaa.",module,Magento_Backend
"Anchor Text for Next","Ankkuroi teksti tulevaan",module,Magento_Backend
"Theme Name","Teeman nimi",module,Magento_Backend
Rollback,Palautus,module,Magento_Backup
"Enable Scheduled Backup","Ota ajoitettu varmuuskopiointi käyttöön",module,Magento_Backup
"Start Time",Aloitusaika,module,Magento_Backup
Frequency,Tiheys,module,Magento_Backup
"Maintenance Mode",Huoltotila,module,Magento_Backup
Delete,Poista,module,Magento_Backup
"Are you sure you want to delete the selected backup(s)?","Oletko varma että haluat poistaa valitut varmuuskopiot?",module,Magento_Backup
Time,Aika,module,Magento_Backup
Name,Nimi,module,Magento_Backup
Size(bytes),Koko(tavua),module,Magento_Backup
Type,Tyyppi,module,Magento_Backup
Download,Lataa,module,Magento_Backup
Action,Toiminto,module,Magento_Backup
"Merchant ID",Kauppias-ID,module,Magento_Braintree
"Public Key","Julkinen avain",module,Magento_Braintree
"Private Key","Yksityinen avain",module,Magento_Braintree
"Vault Title","Vault otsikko",module,Magento_Braintree
"Merchant Account ID","Kauppiastilin ID",module,Magento_Braintree
"Advanced Fraud Protection","Edistynut petosten suojaus",module,Magento_Braintree
"Kount Merchant ID",Kount-kauppiastunnus,module,Magento_Braintree
Debug,Vianselvitys,module,Magento_Braintree
"CVV Verification","CVV tarkastus",module,Magento_Braintree
"Credit Card Types",Luottokorttityypit,module,Magento_Braintree
"Sort Order",Järjestys,module,Magento_Braintree
"Country Specific Settings","Maakohtaiset asetukset",module,Magento_Braintree
"Payment from Applicable Countries","Maksu mahdollisista maista",module,Magento_Braintree
"Payment from Specific Countries","Maksu tietyistä maista",module,Magento_Braintree
"Country Specific Credit Card Types","Maakohtaiset luottokorttityypit",module,Magento_Braintree
"PayPal through Braintree","PayPal Braintreen kautta",module,Magento_Braintree
"Override Merchant Name","Ohita kauppiaan nimi",module,Magento_Braintree
"Require Customer's Billing Address","Vaadi asiakkaan laskutusosoite",module,Magento_Braintree
"Allow to Edit Shipping Address Entered During Checkout on PayPal Side","Salli vaihtaa lähetysosoite checkoutissa paypalpuolella",module,Magento_Braintree
"Display on Shopping Cart","Näytä ostoskorissa",module,Magento_Braintree
"Skip Order Review","Ohita tilauksen katselu",module,Magento_Braintree
"3D Secure Verification Settings","3D turvallista todentamista asetukset",module,Magento_Braintree
"3D Secure Verification","3D turvallista todentamista",module,Magento_Braintree
"Threshold Amount",Raja-arvo,module,Magento_Braintree
"Verify for Applicable Countries","Tarkista soveltuviin maihin",module,Magento_Braintree
"Verify for Specific Countries","Tarkista tiettyihin maihin",module,Magento_Braintree
"Dynamic Descriptors","Dynaaminen kuvaukset",module,Magento_Braintree
Name,Nimi,module,Magento_Braintree
Phone,Puhelin,module,Magento_Braintree
"CVV must be 4 digits for American Express and 3 digits for other card types.","CVV on oltava 4 numeroa American Express ja 3 numeroa muissa korteissa.",module,Magento_Braintree
"Expiration year is invalid. It must be between 1975 and 2201.","Expiration vuosi on virheellinen. Pitää olla vuosina1975-2201.",module,Magento_Braintree
"CVV verification failed.","CVV tarkistaminen epäonnistui.",module,Magento_Braintree
"Postal code verification failed.","Postinumeron tarkistus epäonnistui.",module,Magento_Braintree
"Credit card number is prohibited.","Luottokorttinumero on kielletty.",module,Magento_Braintree
"Addresses must have at least one field filled in.","Osoitteessa on oltava vähintään yksi kenttä täytetty.",module,Magento_Braintree
"US state codes must be two characters to meet PayPal Seller Protection requirements.","Yhdysvaltain valtion on oltava kaksi merkkiä täyttää PayPal myyjän vaatimukset.",module,Magento_Braintree
"Incomplete PayPal account information.","Epätäydellinen PayPal tilin tiedot.",module,Magento_Braintree
"Invalid PayPal account information.","Virheellinen PayPal tilin tiedot.",module,Magento_Braintree
"PayPal Accounts are not accepted by this merchant account.","Kauppa-tili ei hyväksynyt PayPal tilit.",module,Magento_Braintree
"Billing address format is invalid.","Laskutus muoto ei kelpaa.",module,Magento_Braintree
"Country code is not accepted. Please contact the store administrator.","Maakoodia ei hyväksytä. Ota yhteyttä kaupan administratoriin.",module,Magento_Braintree
"Provided country information is inconsistent.","Antamasi maa informaatio on ristiriitainen.",module,Magento_Braintree
"Customer has already reached the maximum of 50 addresses.","Asiakas on jo saavuttanut enintään 50 edellistä osoitetta.",module,Magento_Braintree
"Address is invalid. Please contact the store administrator.","Osoite ei kelpaa. Ota yhteyttä kaupan administratoriin.",module,Magento_Braintree
"Error communicating with PayPal.","Virhe yhteydessä PayPal.",module,Magento_Braintree
"PayPal authentication expired.","PayPal todentaminen vanhentunut.",module,Magento_Braintree
"Error executing PayPal order.","Virhe suoritettaessa PayPal tilaus.",module,Magento_Braintree
"Error executing PayPal billing agreement.","Virhe suoritettaessa PayPal laskutus sopimuksen.",module,Magento_Braintree
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.","Suodata, jotta saat tuloksia. Vain ensimmäiset 100 tietueet näytetään ruudukossa voit voi ladata koko version raportin .csv-muodossa.",module,Magento_Braintree
Select...,Valitse...,module,Magento_Braintree
Status,Tila,module,Magento_Braintree
"Transaction Type",Tapahtumatyyppi,module,Magento_Braintree
"Payment Type",Maksutapa,module,Magento_Braintree
"PayPal Payment ID",PayPal-maksutunnus,module,Magento_Braintree
"Created At",Luontiaika,module,Magento_Braintree
"Transaction ID","Tapahtuman ID",module,Magento_Braintree
"Order ID",Tilausnumero,module,Magento_Braintree
Type,Tyyppi,module,Magento_Braintree
Amount,Summa,module,Magento_Braintree
"Settlement Code","Maksuvaraus koodi",module,Magento_Braintree
"Settlement Response Text","Maksuvaraus vastaus teksti",module,Magento_Braintree
"Refund Ids","Hyvitykset id:t",module,Magento_Braintree
"Settlement Batch ID","Maksuvaraus Erätunnus ID",module,Magento_Braintree
Currency,Valuutta,module,Magento_Braintree
Select...,Valitse...,module,Magento_Bundle
Status,Tila,module,Magento_Bundle
Thumbnail,Pienoiskuva,module,Magento_Bundle
Type,Tyyppi,module,Magento_Bundle
"Special Price",Tarjoushinta,module,Magento_Bundle
"Enable CAPTCHA in Admin","Ota CAPTCHA käyttöön hallintasivulla",module,Magento_Captcha
Font,Fontti,module,Magento_Captcha
Forms,Lomakkeet,module,Magento_Captcha
"Displaying Mode",Näyttötila,module,Magento_Captcha
"Number of Unsuccessful Attempts to Login","Epäonnistuneiden kirjautumisyritysten määrä",module,Magento_Captcha
"If 0 is specified, CAPTCHA on the Login form will be always available.","Jos 0 on määritetty, kirjautumislomakkeen CAPTCHA on aina saatavilla.",module,Magento_Captcha
"CAPTCHA Timeout (minutes)","CAPTCHA-aikakatkaisu (minuutteina)",module,Magento_Captcha
"Number of Symbols","Merkkien määrä",module,Magento_Captcha
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Määritä enintään 8 symbolia. Valintaväli hyväksytään (esimerkiksi 3-5)",module,Magento_Captcha
"Symbols Used in CAPTCHA","CAPTCHAssa käytetyt merkit",module,Magento_Captcha
"Case Sensitive","Kirjainkoolla on väliä",module,Magento_Captcha
"Enable CAPTCHA on Storefront","Ota CAPTCHA käyttöön kaupan etusivulla",module,Magento_Captcha
"CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen.","Jos valittu, CAPTCHA on aina käytössä lomakkeilla ""Luo käyttäjä"" ja ""Unohditko salasanasi"".",module,Magento_Captcha
Inventory,Varasto,module,Magento_CatalogInventory
"Only X left Threshold","""Vain X jäljellä"" kynnysarvo",module,Magento_CatalogInventory
"Display Products Availability in Stock on Storefront","Näytä tuotteiden määrä varastossa kaupan etusivulla",module,Magento_CatalogInventory
Backorders,Jälkitoimitukset,module,Magento_CatalogInventory
"Out-of-Stock Threshold","Ei varastossa -kynnysarvo",module,Magento_CatalogInventory
"Enable Qty Increments","Ota porrastetut määrät käyttöön",module,Magento_CatalogInventory
Stock,Varasto,module,Magento_CatalogInventory
"Use Config Settings","Käytä kokoonpanon asetuksia",module,Magento_CatalogInventory
"Allow Multiple Boxes for Shipping","Salli lähetys useassa laatikossa",module,Magento_CatalogInventory
Rule,Sääntö,module,Magento_CatalogRule
End,Loppu,module,Magento_CatalogRule
Status,Tila,module,Magento_CatalogRule
Active,Aktiivinen,module,Magento_CatalogRule
Inactive,Inaktiivinen,module,Magento_CatalogRule
"Web Site",Sivusto,module,Magento_CatalogRule
Back,Takaisin,module,Magento_CatalogRule
"Rule Information","Säännön tiedot",module,Magento_CatalogRule
"Rule Name","Säännön nimi",module,Magento_CatalogRule
Description,Kuvaus,module,Magento_CatalogRule
Websites,Sivustot,module,Magento_CatalogRule
"Customer Groups",Asiakasryhmät,module,Magento_CatalogRule
From,Alkaen,module,Magento_CatalogRule
To,Asti,module,Magento_CatalogRule
Priority,Prioriteetti,module,Magento_CatalogRule
Actions,Toiminnot,module,Magento_CatalogRule
Apply,"Ota käyttöön",module,Magento_CatalogRule
"Discount Amount","Alennuksen määrä",module,Magento_CatalogRule
"Discard subsequent rules","Hylkää seuraavat peräkkäiset säännöt",module,Magento_CatalogRule
Yes,Kyllä,module,Magento_CatalogRule
No,Ei,module,Magento_CatalogRule
"Catalog Section","Katalogin osa",module,Magento_CatalogSearch
"Popular Search Terms","Suosituimmat hakusanat",module,Magento_CatalogSearch
"Category URL Suffix","Kategorian URL-jälkiliite",module,Magento_CatalogUrlRewrite
"You need to refresh the cache.","Sinun täytyy päivittää välimuistit.",module,Magento_CatalogUrlRewrite
"Product URL Suffix","Tuotteen URL-jälkiliite",module,Magento_CatalogUrlRewrite
"Number of Products per Page","Tuotteita per sivu",module,Magento_CatalogWidget
Conditions,Ehdot,module,Magento_CatalogWidget
Inventory,Varasto,module,Magento_Catalog
Small,Pieni,module,Magento_Catalog
"Product Fields Auto-Generation","Tuotteen tietokenttien automaattinen luonti",module,Magento_Catalog
"List Mode",Luettelotila,module,Magento_Catalog
"Products per Page on Grid Allowed Values","Tuotetta per sivu ruudukkotilassa, sallitut arvot",module,Magento_Catalog
Comma-separated.,"Pilkuin erotettu.",module,Magento_Catalog
"Products per Page on Grid Default Value","Tuotetta per sivu ruudukossa, oletusarvo",module,Magento_Catalog
"Must be in the allowed values list","On oltava sallittujen arvojen luettelossa",module,Magento_Catalog
"Products per Page on List Allowed Values","Tuotetta per sivu luettelotilassa, sallitut arvot",module,Magento_Catalog
"Products per Page on List Default Value","Tuotetta per sivu luettelotilassa, oletusarvo",module,Magento_Catalog
"Allow All Products per Page","Salli kaikki tuotteet samalla sivulla",module,Magento_Catalog
"Product Image Placeholders","Tuotekuvien paikanpitäjät",module,Magento_Catalog
"Search Engine Optimization",Hakukoneoptimointi,module,Magento_Catalog
"Page Title Separator","Sivuotsikon erotinmerkki",module,Magento_Catalog
"Use JavaScript Calendar","Käytä JavaScript-kalenteria",module,Magento_Catalog
"Top Level Category","Ylätason kategoria",module,Magento_Catalog
System,Järjestelmä,module,Magento_Catalog
"Product Categories",Tuotekategoriat,module,Magento_Catalog
"Product Price","Tuotteen hinta",module,Magento_Catalog
"Display Type",Näyttötyyppi,module,Magento_Catalog
"All products - recently added products, New products - products marked as new","Kaikki tuotteet - äskettäin lisätyt tuotteet, Uudet tuotteet - uudeksi merkityt tuotteet",module,Magento_Catalog
"All products","Kaikki tuotteet",module,Magento_Catalog
"New products","Uudet tuotteet",module,Magento_Catalog
"Number of Products per Page","Tuotteita per sivu",module,Magento_Catalog
"Number of Products to Display","Näytettävien tuotteiden määrä",module,Magento_Catalog
Template,Mallipohja,module,Magento_Catalog
"Select Product...","Valitse tuote...",module,Magento_Catalog
"Select Category...","Valitse kategoria...",module,Magento_Catalog
Image,Kuva,module,Magento_Catalog
"Add to Wishlist","Lisää toivelistaan",module,Magento_Catalog
Set,Aseta,module,Magento_Catalog
"Enable Category","Ota kategoria käyttöön",module,Magento_Catalog
"Include in Menu","Sisällytä valikkoon",module,Magento_Catalog
Content,Sisältö,module,Magento_Catalog
"Category Image","Kategorian kuva",module,Magento_Catalog
Description,Kuvaus,module,Magento_Catalog
"Add CMS Block","Lisää CMS-lohko",module,Magento_Catalog
"Display Settings",Näyttöasetukset,module,Magento_Catalog
"Meta Title",Metaotsikko,module,Magento_Catalog
"Meta Keywords","Meta avainsanat",module,Magento_Catalog
"Meta Description",Metakuvaus,module,Magento_Catalog
"Products in Category","Kategorian tuotteet",module,Magento_Catalog
Design,Ulkoasu,module,Magento_Catalog
Theme,Teema,module,Magento_Catalog
Layout,Asettelu,module,Magento_Catalog
"Product Image Watermarks","Tuotekuvien vesileimat",module,Magento_Catalog
"Allowed file types: jpeg, gif, png.","Sallitut tiedostotyypit: jpeg, gif, png.",module,Magento_Catalog
"Image Opacity","Kuvan läpinäkyvyys",module,Magento_Catalog
"Example format: 200x300.","Esimerkkimuoto: 200x300.",module,Magento_Catalog
"Image Position","Kuvan sijainti",module,Magento_Catalog
"Attribute Properties","Attribuutin ominaisuudet",module,Magento_Catalog
Values,Arvot,module,Magento_Catalog
"All Store Views","Kaikki kauppanäkymät",module,Magento_Catalog
"Delete selected items?","Poista valitut kohteet?",module,Magento_Catalog
"Delete items","Poista kohteet",module,Magento_Catalog
"Change status","Muuta tila",module,Magento_Catalog
Enable,"Ota käyttöön",module,Magento_Catalog
Disable,"Poista käytöstä",module,Magento_Catalog
"Update attributes","Päivitä attribuutit",module,Magento_Catalog
Overview,Yleiskatsaus,module,Magento_Catalog
Details,Yksityiskohdat,module,Magento_Catalog
"Checkout Options",Tilausvaihtoehdot,module,Magento_Checkout
"Enable Onepage Checkout","Ota yhden sivun osto käyttöön",module,Magento_Checkout
"Allow Guest Checkout","Salli tilaaminen rekisteröitymättä",module,Magento_Checkout
"Display Billing Address On","Näytä laskutusosoite",module,Magento_Checkout
"Maximum Number of Items to Display in Order Summary","Maksimi näytettävien tuotteiden määrä tilausyhteenvedossa",module,Magento_Checkout
"Quote Lifetime (days)","Tarjouksen voimassaoloaika (päivää)",module,Magento_Checkout
"After Adding a Product Redirect to Shopping Cart","Lisättyäsi tuotteen, uudelleenohjaus ostoskoriin",module,Magento_Checkout
"Number of Items to Display Pager","Tuotteiden määrä näytöllä",module,Magento_Checkout
"My Cart Link",Ostoskorini-linkki,module,Magento_Checkout
"Display Cart Summary","Näytä ostoskorin yhteenveto",module,Magento_Checkout
"Shopping Cart Sidebar",Ostoskorisivupalkki,module,Magento_Checkout
"Display Shopping Cart Sidebar","Näytä ostoskorisivupalkki",module,Magento_Checkout
"Number of Items to Display Scrollbar","Tuotteiden määrä näytön vierityspalkilla",module,Magento_Checkout
"Maximum Number of Items to Display","Maksimimäärä tuotteita näytöllä",module,Magento_Checkout
"Payment Failed Emails","Epäonnistuneen maksun sähköpostit",module,Magento_Checkout
"Payment Failed Email Sender","Epäonnistuneen maksun sähköpostin lähettäjä",module,Magento_Checkout
"Payment Failed Email Receiver","Epäonnistuneen maksun sähköpostin vastaanottaja",module,Magento_Checkout
"Payment Failed Template","Epäonnistuneen maksun sähköpostimalli",module,Magento_Checkout
"Email template chosen based on theme fallback when ""Default"" option is selected.","Valittu sähköpostimalli perustuu teeman fallbackiin kun ""Default"" -vaihtoehto on valittuna.",module,Magento_Checkout
"Send Payment Failed Email Copy To","Epäonnistuneen maksun sähköpostikopion vastaanottaja",module,Magento_Checkout
"Separate by "","".","Erota "",""-merkillä.",module,Magento_Checkout
"Send Payment Failed Email Copy Method","Epäonnistuneen maksun sähköpostikopion tyyppi",module,Magento_Checkout
Summary,Yhteenveto,module,Magento_Checkout
"Order Total",Loppusumma,module,Magento_Checkout
"Shipping Address",Toimitusosoite,module,Magento_Checkout
"We'll send your order confirmation here.","Lähetämme tilausvahvistuksen tähän osoitteeseen.",module,Magento_Checkout
Payment,Maksu,module,Magento_Checkout
"Not yet calculated","Ei ole vielä laskettu",module,Magento_Checkout
"We received your order!","Olemme vastaanottaneet tilauksesi!",module,Magento_Checkout
"Thank you for your purchase!","Kiitos ostoksestasi!",module,Magento_Checkout
"Save Page","Tallenna sivu",module,Magento_Cms
"Content Management","Sisällön hallinta",module,Magento_Cms
"Select Page...","Valitse sivu...",module,Magento_Cms
"If empty, the Page Title will be used","Jos tyhjä, käytetään sivun otsikkoa",module,Magento_Cms
"Contents of a Static Block","Staattisen lohkon sisältö",module,Magento_Cms
Block,Lohko,module,Magento_Cms
"Select Block...","Valitse lohko...",module,Magento_Cms
"General Information","Yleiset tiedot",module,Magento_Cms
"Enable Block","Ota lohko käyttöön",module,Magento_Cms
"Block Title","Lohkon otsikko",module,Magento_Cms
"Delete items","Poista kohteet",module,Magento_Cms
"Page Information","Sivun tiedot",module,Magento_Cms
"Enable Page","Ota sivu käyttöön",module,Magento_Cms
Content,Sisältö,module,Magento_Cms
"Meta Title","Meta otsikko",module,Magento_Cms
"Meta Keywords","Meta avainsanat",module,Magento_Cms
"Meta Description",Metakuvaus,module,Magento_Cms
"Page in Websites","Sivu käytössä sivustoilla",module,Magento_Cms
Design,Ulkoasu,module,Magento_Cms
From,Alkaen,module,Magento_Cms
To,Asti,module,Magento_Cms
"New Theme","Uusi teema",module,Magento_Cms
"-- Please Select --","--- Valitse ---",module,Magento_Cms
"New Layout","Uusi asettelu",module,Magento_Cms
Disable,"Poista käytöstä",module,Magento_Cms
Enable,"Ota käyttöön",module,Magento_Cms
"Custom design from","Muokattu ulkoasu alkaen",module,Magento_Cms
"Custom design to","Muokattu ulkoasu päättyen",module,Magento_Cms
"Custom Theme","Muokattu teema",module,Magento_Cms
"Allow everything","Salli kaikki",module,Magento_Config
Dashboard,Hallintasivu,module,Magento_Config
"Manage Stores","Hallinnoi kauppoja",module,Magento_Config
"Field 2","Kenttä 2",module,Magento_Config
"Field 3.1.1","Kenttä 3.1.1",module,Magento_Config
"Field 4","Kenttä 4",module,Magento_Config
"Currency Setup Section","Valuutan asetukset-osio",module,Magento_Config
Select...,Valitse...,module,Magento_ConfigurableProduct
ID,Tunnus,module,Magento_ConfigurableProduct
Thumbnail,Pienoiskuva,module,Magento_ConfigurableProduct
Searchable,Haettavissa,module,Magento_ConfigurableProduct
"As low as: ","Alkaen: ",module,Magento_ConfigurableProduct
"Contacts Section",Yhteystiedot,module,Magento_Contact
Contacts,Kontaktit,module,Magento_Contact
"Contact Us","Ota yhteyttä",module,Magento_Contact
"Enable Contact Us","Ota yhteydenottolomake käyttöön",module,Magento_Contact
"Email Options",Sähköpostiasetukset,module,Magento_Contact
"Send Emails To","Lähetä sähköpostit",module,Magento_Contact
"Email Sender","Sähköpostin Lähettäjä",module,Magento_Contact
"Email Template",Sähköpostimallit,module,Magento_Contact
"Email template chosen based on theme fallback when ""Default"" option is selected.","Valittu sähköpostimalli perustuu teeman fallbackiin kun ""Default"" -vaihtoehto on valittuna.",module,Magento_Contact
"Default Cookie Settings","Evästeen oletusasetukset",module,Magento_Cookie
"Cookie Lifetime","Evästeen elinikä",module,Magento_Cookie
"Cookie Path","Evästeen polku",module,Magento_Cookie
"Cookie Domain","Evästeen verkkotunnus",module,Magento_Cookie
"Use HTTP Only","Käytä vain HTTP:tä",module,Magento_Cookie
"Cookie Restriction Mode",Evästerajoitustila,module,Magento_Cookie
"Cron (Scheduled Tasks)","Cron (ajoitetut tehtävät)",module,Magento_Cron
Currency,Valuutta,module,Magento_CurrencySymbol
"All Customers","Kaikki asiakkaat",module,Magento_Customer
"Now Online","Nyt paikalla",module,Magento_Customer
"Customer Configuration","Asiakkaiden hallinnointi",module,Magento_Customer
"Default Welcome Email",Oletustervetuliaisviesti,module,Magento_Customer
"Welcome Email",Tervetuliaissähköposti,module,Magento_Customer
"Forgot Email Template","Salasanan palautuksen sähköpostimalli",module,Magento_Customer
"Minimum Password Length","Salasanan vähimmäispituus",module,Magento_Customer
"Enable Autocomplete on login/forgot password forms","Salli automaattinen täyttö kirjautumis- ja palautuslomakkeissa",module,Magento_Customer
"Number of Lines in a Street Address","Katuosoitteen rivien määrä",module,Magento_Customer
"Always optional.","Aina valinnainen.",module,Magento_Customer
"Show Tax/VAT Number","Näytä ALV-numero / Y-tunnus",module,Magento_Customer
"Customer Data Lifetime","Asiakkaan tietojen käyttöikä",module,Magento_Customer
"Please specify value in minutes.","Määritä arvo minuutteina.",module,Magento_Customer
"Assign a Customer Group","Määritä asiakasryhmä",module,Magento_Customer
"Are you sure to assign selected customers to new group?","Haluatko varmasti määrittää valitut asiakkaat uuteen ryhmään?",module,Magento_Customer
State/Province,Osavaltio/provinssi,module,Magento_Customer
"VAT Number",Y-tunnus,module,Magento_Customer
"Delete items","Poista kohteet",module,Magento_Customer
Group,Ryhmä,module,Magento_Customer
"Add New Customer","Lisää uusi asiakas",module,Magento_Customer
"Subscribe to Newsletter","Tilaa Uutiskirje",module,Magento_Customer
"Unsubscribe from Newsletter","Peru uutiskirjeen tilaus",module,Magento_Customer
ZIP,Postinumero,module,Magento_Customer
"Customer Since","Asiakas alkaen",module,Magento_Customer
Gender,Sukupuoli,module,Magento_Customer
"Billing Firstname","Laskutettavan etunimi",module,Magento_Customer
"Billing Lastname","Laskutettavan sukunimi",module,Magento_Customer
"Last Activity","Viimeksi nähty",module,Magento_Customer
Type,Tyyppi,module,Magento_Customer
"Edit Account Information","Muokkaa tilin tietoja",module,Magento_Customer
"Password forgotten","Salasana unohtunut",module,Magento_Customer
"You are signed out","Olet kirjautunut ulos",module,Magento_Customer
"Frontend Development Workflow","Frontend-kehityksen työnkulku",module,Magento_Developer
"Allowed IPs (comma separated)","Sallitut IP-osoitteet (pilkulla erotettuna)",module,Magento_Developer
Password,Salasana,module,Magento_Dhl
"Account Number",Tilinumero,module,Magento_Dhl
"Content Type",Sisältötyyppi,module,Magento_Dhl
"Handling Fee",Käsittelykulut,module,Magento_Dhl
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds 70 kg.","Valitse tämä salliaksesi DHL:n optimoida toimituskulut jakamalla tilauksen, jos se ylittää %1 %2.",module,Magento_Dhl
"Weight Unit",Painoyksikkö,module,Magento_Dhl
Size,Koko,module,Magento_Dhl
"Sort Order",Järjestys,module,Magento_Dhl
"Currency Setup",Valuutta-asetukset,module,Magento_Directory
"Currency Options",Valuutta-asetukset,module,Magento_Directory
"Base Currency",Oletusvaluutta,module,Magento_Directory
"Allowed Currencies","Sallitut valuutat",module,Magento_Directory
"Connection Timeout in Seconds","Yhteyden aikakatkaisu sekunteina",module,Magento_Directory
"Scheduled Import Settings","Ajastetun tuonnin asetukset",module,Magento_Directory
Enabled,Käytössä,module,Magento_Directory
Service,Palveluntarjoaja,module,Magento_Directory
"Installed Currencies","Asennetut valuutat",module,Magento_Directory
"Zip/Postal Code is Optional for","Maat, joille postinumero on valinnainen",module,Magento_Directory
"State Options","Osavaltion/maakunnan asetukset",module,Magento_Directory
"Weight Unit",Painoyksikkö,module,Magento_Directory
Downloads,Lataukset,module,Magento_Downloadable
"Disable Guest Checkout if Cart Contains Downloadable Items","Poista vieraana ostaminen käytöstä, jos ostoskori sisältää ladattavia tuotteita",module,Magento_Downloadable
"Text Field",Tekstikenttä,module,Magento_Eav
Date,Päivämäärä,module,Magento_Eav
Yes/No,Kyllä/Ei,module,Magento_Eav
"Multiple Select",Monivalinta,module,Magento_Eav
Dropdown,Pudotusvalikko,module,Magento_Eav
"EAV types and attributes","EAV-tyypit ja attribuutit",module,Magento_Eav
"Elasticsearch Server Port","Elasticsearch-palvelimen portti",module,Magento_Elasticsearch
"Test Connection","Testaa yhteys",module,Magento_Elasticsearch
Communications,Viestinnät,module,Magento_Email
"No Templates Found","Malleja ei löydy",module,Magento_Email
ID,Tunnus,module,Magento_Email
Added,Lisätty,module,Magento_Email
Updated,Päivitetty,module,Magento_Email
Subject,Aihe,module,Magento_Email
"Template Type",Mallityyppi,module,Magento_Email
Action,Toiminto,module,Magento_Email
"Logo Image","Logon kuva",module,Magento_Email
"Logo Image Alt","Logon kuvan vaihtoehtoisteksti",module,Magento_Email
"Necessary only if an image has been uploaded above. Enter number of pixels, without appending ""px"".","Tarpeen vain, jos kuva on ladattu ylempänä. Kirjoita kuvapisteinä, ilman lisäämällä ""px"".",module,Magento_Email
"Logo Width","Logon leveys",module,Magento_Email
"Necessary only if an image has been uploaded above. Enter image height size in pixels without appending ""px"".","Tarpeen vain, jos kuva on ladattu ylempänä. Kirjoita kuvapisteinä, ilman lisäämällä ""px"".",module,Magento_Email
"Logo Height","Logon korkeus",module,Magento_Email
"Email template chosen based on theme fallback, when the ""Default"" option is selected.","Valittu sähköpostimalli perustuu teeman fallbackiin kun ""Default"" -vaihtoehto on valittuna.",module,Magento_Email
"Header Template","Otsikon malli",module,Magento_Email
"Footer Template","Alatunnisteen malli",module,Magento_Email
Key,Avain,module,Magento_Fedex
Password,Salasana,module,Magento_Fedex
"Weight Unit",Painoyksikkö,module,Magento_Fedex
"Sort Order",Järjestys,module,Magento_Fedex
Enable,"Ota käyttöön",module,Magento_GoogleAdwords
"Google API",Google-API,module,Magento_GoogleAnalytics
Enable,Käytä,module,Magento_GoogleAnalytics
"Account Number",Tilinumero,module,Magento_GoogleAnalytics
"Anonymize IP","Anonymisoi IP-osoite",module,Magento_GoogleAnalytics
"Category View Optimization","Kategorianäkymän optimointi",module,Magento_GoogleOptimizer
Select...,Valitse...,module,Magento_GroupedProduct
Type,Tyyppi,module,Magento_GroupedProduct
Quantity,Määrä,module,Magento_GroupedProduct
ID,Tunnus,module,Magento_ImportExport
User,Käyttäjä,module,Magento_ImportExport
Indexer,Indeksoija,module,Magento_Indexer
Description,Kuvaus,module,Magento_Indexer
Mode,Tila,module,Magento_Indexer
Status,Tila,module,Magento_Indexer
Updated,Päivitetty,module,Magento_Indexer
Extensions,Laajennukset,module,Magento_Integration
"We couldn't find any records.","Yhtään tietuetta ei löytynyt.",module,Magento_Integration
Status,Tila,module,Magento_Integration
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.","Valittuasi uuden tallennuspaikka mediatiedoille, paina Synkronoi-painiketta siirtääksesi kaikki mediatiedot kyseiseen sijaintiin. Mediatiedot eivät ole käytettävissä uudessa sijainnissa ennen kuin synkronointi on valmis.",module,Magento_MediaStorage
"Default ""What's This"" Text Message","”Mikä on tämä”-oletusviesti",module,Magento_Msrp
